N_Workers,Staff,Infrastructure,Marketing,Profit 
16745.369661608016,262264.9679693749,283543.78265624854,8647833.296893109,124476296127.44443
15973.042047343106,97850.66623628204,41467.150775063375,21486138.451019973,768399199126.4099
13768.360422553218,252499.60454036517,115438.56420166447,44050642.83872779,3229792549657.861
8897.57324039309,140757.31739392382,62255.70729647043,55662656.62874178,5157009770780.789
1333.8005857404498,46060.71536945726,187431.7640464977,16281705.353381658,441235136980.63586
17749.793743775757,130059.87949789714,241521.97631608674,42272023.46558324,2974241347844.9985
2556.841546300836,202820.27834921278,326775.71671211283,38353239.19114045,2448354321188.842
2633.8172234834406,165155.08750709143,174033.93301569793,12512858.697043108,260605589446.2854
2837.900163978749,286570.2108335034,103590.92528259038,47405307.48255669,3740451753710.996
5250.759197868407,287725.38790423115,170491.17850099914,9577192.50689604,152667934030.15125
18789.360597134273,98064.38417152292,259314.44492791063,12139661.754818322,245292299472.7814
15510.123679539438,136484.28206257918,47177.601248094084,40613856.431456745,2745481780788.153
19273.705493851347,300052.8443427663,90139.950807737,8541687.046991728,121439187110.88525
12695.290134546289,209436.228227143,221622.6566823384,30783452.030953277,1577265621753.5115
17992.025333376165,218507.24590764716,147556.94983615365,11583120.430869948,223317093303.9521
15180.616999851618,270596.4825033388,119688.82702638321,45813565.759825215,3493480444796.5356
7635.342192940084,169773.35327195146,240808.3056840788,13547109.367725328,305466750142.95215
13583.723102248347,289502.76180327876,40699.54408910296,59379823.54795604,5868781043829.964
4013.9993732320163,124037.93606359439,190147.42527961824,9594968.195294114,153235029698.53778
6274.606533048581,53184.62049071688,287838.9962163196,50653295.07011463,4270566761179.8784
2665.2938239099713,234320.73471162934,229775.96219289943,52351125.60417067,4561652184511.083
19314.88221437412,216386.35270824854,170816.7651909414,39707305.97617244,2624284940281.947
13987.550031745906,158688.57634300803,52917.440704596906,56749504.50342643,5360363510188.137
2176.1834917830092,111376.94374167924,192683.423673206,6370986.088008958,67559333755.86463
19750.31439015687,268115.73151382327,376019.1556457527,46159215.748681486,3546394136810.1763
1926.359711074862,199050.80583180464,366032.88487957336,10686679.168187203,190088968547.61084
430.81441469113054,146816.78173308232,305079.5605876223,27893306.164495148,1295001332464.0796
1369.4613907094613,246285.4977989788,368001.9495112223,28543015.85838429,1356032164078.974
11457.850516405211,254160.4637093249,297473.6501144165,42697422.88619458,3034404559634.1294
16083.448096184273,251692.0733927979,280757.722669824,32234075.6218637,1729420706982.0256
14990.817912112489,237720.77585530755,184005.52115694524,6730012.324114023,75388362620.45485
7989.462015403338,269853.8334893154,311869.69240138686,21783390.95536741,789807716068.485
13107.170402329211,198893.46378318494,316131.4190405481,31071936.23233337,1606966608734.9016
14183.021212603146,302445.3864612009,181043.95091646575,46007210.06717179,3523075361462.094
17152.76955626619,344840.75076395,379586.3220254545,6612104.382148315,72770256161.1089
10356.780694136865,62230.62269336517,161850.0897972833,53268293.16209051,4722888144561.36
15370.139661043593,189355.68061634398,292565.82265526603,39304170.72075156,2571268533320.246
10341.305817718578,96652.58537371359,278494.44527642126,45736223.54873206,3481695033457.0337
5307.361832443037,252389.8120542849,314182.6705437864,13630893.863563709,309257009163.0315
2539.7533049223034,289766.78635334456,78163.42575545082,57293568.69275645,5463637210602.46
18053.946310536106,180499.50026143037,130553.29586460136,48540148.42334377,3921681435898.092
4264.165782497391,140931.10120719887,59306.63446292989,25168752.133897338,1054371183159.6274
4325.047371127427,130698.83223920842,170591.729708903,34970314.78340267,2035491177869.723
19311.156952727822,132156.17369814208,197766.62133272504,46414294.44753749,3585697301735.134
15288.082474601479,50772.79975356061,379366.93501762307,26292163.596710704,1150596095554.6472
15900.760700674253,297345.78345240833,95742.57406983606,25384814.22319957,1072551662561.6135
116.46747402781509,339260.00904354715,189217.94478075788,44312091.05208596,3268245224680.235
15523.420359411104,262354.5813931374,286833.9046735016,52874720.56124336,4653356214561.393
4806.721438933482,231315.19736034723,94784.68577460833,15857284.980797922,418531434372.3825
13206.05872384522,115149.59109907228,267931.0063742538,56063538.21046855,5231558846147.953
18524.641384273913,338966.18818935397,266137.09047069284,36347320.25082976,2198948175918.8313
3546.0191319322653,173160.51205166714,195181.7773944089,16693718.587187307,463848974198.8995
11300.53097534259,163226.5086035499,241100.31263281422,6299908.769925413,66060419804.088455
9031.15162991421,191772.11222367236,139769.6623444399,48908558.76451862,3981436959118.818
8002.069598755466,144424.400560566,159647.64137989527,34675958.321614355,2001368630187.1868
7742.878355646265,64760.59679479408,60755.489560161644,19269278.920555886,618017959687.3593
13989.564049400711,223937.01877059747,83522.25477820964,13812897.118972,317570439323.8459
16121.267384558316,38673.05271679345,66411.8737228183,56129000.43479664,5243782893858.326
7602.0653030307285,151357.13203384102,245777.31002980514,36773539.602368936,2250821334974.5176
19401.98365127044,74081.90553206785,355172.94165501365,14108937.72621936,331328883680.6922
15747.853147347394,174744.46497575383,182544.6701484998,40293982.13452989,2702405493306.3193
9359.653419032598,139507.84113882208,252528.25340435572,45046840.59748352,3377526779250.4253
11026.690889552608,331311.0266706988,114806.52324434771,6842771.263573483,77935741041.68929
15920.895324600322,308553.68233547686,140160.8227099285,22047395.385435145,809067780350.6251
10225.655969750384,342247.0804022504,173479.02658314814,27877838.70565516,1293565590696.312
3634.3241840071014,122935.01257821139,42579.36716481814,47390492.5863554,3738113996674.3477
2946.118139378971,60555.98416667721,226770.16931233642,28708399.62805563,1371791583887.692
16613.168747969175,242941.1281220899,121862.1218840475,8212448.357199112,112257884778.04059
14959.75996398231,196023.31008715878,255237.19247122156,7520806.22997368,94145816334.79471
10028.17491513524,255978.29228206904,100161.16287889042,53825991.51419154,4822299571370.393
9554.108004748847,153783.96286532911,263448.4887343049,13490508.635363523,302919573325.8702
18298.855406818922,85027.64643969634,89502.47106405855,12766672.612013787,271285029017.95917
6022.245517814981,132694.6161580708,256341.3076022963,46969165.095079996,3671941922569.622
10060.388416421989,256587.26355735754,304599.83215168904,12785461.275561722,272084492733.6499
16191.174747998626,138734.92594741113,52337.37888973171,14017786.790482642,327061369885.6994
3762.63165518767,248618.03568266454,363535.32172209595,26082507.31983214,1132319504213.421
14240.814761679403,169405.33473364072,44790.074496321715,33162769.478930112,1830508350128.3984
11107.688203854546,163405.3974389367,145981.41347608867,53677409.69823304,4795713223144.237
6439.673621852166,83240.38193336304,178074.27005941822,27236817.803688645,1234760993572.1199
14517.365656529058,245797.11940280878,360392.8369898509,18872215.916005086,592811096040.7369
6627.374837739686,37620.48572959956,226094.70232527534,18536146.795895044,571885653230.3295
7641.10575244509,283827.05782485247,392829.058455279,39314735.30061372,2572651169911.9404
3849.4128124721224,151624.45960763725,329217.89826057845,22065175.51699366,810373271968.2961
2092.1865174103127,92356.86122578372,203346.60100014418,31930428.09169754,1696991373226.8528
15967.834047775772,177702.31455720923,296081.909851487,18066782.01541523,543290457116.458
15849.597345326913,348740.9245469719,42656.76678567085,48490374.17765721,3913642863787.2446
7667.007710523876,252604.70006424718,125400.10222773608,22636126.8557599,852853646374.2977
2953.187085137127,344435.83547855105,382926.42531819415,46928120.65737367,3665527541954.9634
7599.923891007832,329885.8432075842,321060.51491102716,39898648.36754205,2649638044626.12
4912.407898556628,57653.26663445182,95662.21483570614,14578963.329933463,353772081955.4935
7052.404915838421,112595.84901230354,217333.51021024294,28682759.369341932,1369342356022.3308
17665.857177274556,228176.67845317617,313636.8855941422,8939192.173934123,133005147899.07011
4614.423746826739,97497.31135408691,185476.59959824267,22299368.239776965,827666439208.1311
315.1704478329089,314823.5472860615,238654.7525738414,58785551.3765735,5751899772581.358
17251.960814016642,327870.5770632119,117258.95537921724,57104187.446688384,5427577399709.262
10533.84853052763,71611.83143452405,342708.095443615,18142230.020749886,547837492306.83545
9520.208121577281,293910.5228028083,340483.7700278822,53396584.62006755,4745665173022.415
9499.483563746024,164924.34751214203,287696.70244148234,35443748.40463532,2090977993696.9128
8682.4302173269,279807.2517052284,282053.51423433196,58302665.73138588,5657791568189.197
4202.874082428608,41205.916796799254,267549.8006882843,44062152.63770151,3231480497825.614
7030.621538289948,245900.44980964134,389814.31134047435,57382617.353306696,5480634421566.9795
17853.118227535888,235856.08511442982,336966.7126360076,14732825.42556081,361279127660.0223
13232.354859805166,257097.20966642135,309649.7454243334,19221821.932519253,614978007418.5212
14260.58579678028,178499.82671924087,197140.57455299722,32694387.500792507,1779166458562.7336
7735.8506912939265,182040.61498161408,339459.1340269919,51874994.744692855,4479053591422.536
10873.039597368073,93169.84120566038,202814.10486893746,25871784.617324434,1114096910194.5776
16858.22862804948,133663.102573675,379683.44855775835,47448587.26533092,3747284873539.872
9534.105315532423,187914.75705756355,212758.43420218045,40742750.81376288,2762936069116.0444
3390.740759941271,323200.3723518381,324353.0438484675,45106747.35516363,3386516391560.9365
17672.699975028467,332704.95398321626,208521.99277097333,10945048.722068664,199391523494.28207
17173.572554771206,272051.0293108924,274700.70617180516,59000331.494231485,5794007082615.727
8589.015805326362,251811.81969866678,216588.37148691335,35814995.58680371,2135010312013.7903
617.0705867194123,117057.0279406942,389638.34469061333,57227327.00930559,5451010754699.257
3378.009473373104,280482.68289579276,391222.705039449,7382151.420327599,90706666416.02858
7362.676194898543,133931.8736332471,112266.1384810358,39707096.53789485,2624257103543.547
2487.1729068215172,167316.96797886037,74403.11382793085,10813420.109920288,194624169762.56177
17258.85439445034,103698.6854735206,267271.84642871225,36962625.67596944,2274027846388.233
1396.3349058467631,84177.50346462779,360558.7451169792,29546422.554008126,1453048192038.0432
8373.2919348081,319315.0886062144,275871.4080325994,46761850.31120984,3639598880071.1006
9198.28757844576,189245.47813961524,228763.9768958734,55622604.982052736,5149591281051.747
7311.262450805392,248534.03785414243,357410.96181383164,8137412.433353203,110216127754.41678
12213.47148725795,44485.29047180475,161882.80517917688,9006512.909973657,135015655994.2205
1320.0098808063099,190764.09709976177,239941.5037873452,22609349.65019389,850837135761.8331
14299.487315505885,214066.30284404982,271180.94083918125,49831238.484157965,4133076945726.867
8328.446614558692,323525.6248510213,108298.79929915057,28058232.52966765,1310360647690.9863
7155.990973896159,254279.8249492253,289910.3081007048,54288903.67556424,4905601520545.014
9052.010636025523,293018.8839098655,86881.8172243811,11649524.309497163,225884903995.26395
15932.680992970832,219178.16318338603,372057.3696941576,21219676.54109689,749459116670.1741
17703.09574345157,48144.05772542729,253778.61320491877,13488529.714495204,302830602346.83875
8399.341279924658,221279.45743536344,47170.16577705481,6633017.27564681,73230833072.38167
19475.092799280163,160698.90839897783,276002.4025926753,22413287.989724785,836144727997.8773
6774.869156190546,186147.7617617784,309587.93679775536,48984203.40930788,3993762459308.9204
3906.8783444460605,274111.842538137,242164.34686633272,59758481.19918625,5943868821170.911
13017.420080676102,58074.176242077796,390295.8255957523,13708641.359683163,312794815462.6814
17997.184714175815,73186.55754284943,181397.5882439449,14131659.214399965,332396730890.14453
1182.6979535259331,85935.54272720744,201289.38905158703,24098157.58311928,966580180053.5176
4369.640706448826,44173.23099798153,375953.47751805285,29077381.916343343,1407280948978.5247
915.0947999532182,207864.15576807657,78422.12872867056,56887167.32871568,5386401430152.938
7814.0602787983935,313038.0498942489,116145.881261376,16221674.440820763,437987656811.5362
19442.790994986703,86831.70678833775,146819.56320697817,27906775.311917886,1296252097817.546
126.11732173614612,271936.27987374563,240503.0706437203,46844710.29174467,3652508638926.1357
5841.291725325775,218735.49951330974,342045.5100635396,27979124.04420272,1302982228208.3247
1363.80451934162,149431.4442850164,175096.49179663364,17226393.421165165,493922813076.7647
13132.175463159396,69813.0573758778,363671.78383457323,26142372.208031286,1137523124152.3804
1460.7013922520198,344886.3116666222,256796.44112565918,50976087.85872732,4325169600115.3037
5371.131959904104,200155.89410954327,345874.0654486868,18603940.195338,576076767765.4606
15072.44310102611,175694.58972354262,320203.8364256279,43186632.604605414,3104336788809.031
18266.195225870968,50314.84673251884,170783.28861869394,38944510.11158508,2524425785022.3745
1628.0604414258107,120029.79269299177,107967.98436152232,45106184.03976342,3386431385799.2866
4325.1811131735985,109784.42190386832,239147.3086392024,33888306.450432055,1911480569765.5586
13400.800544539517,267320.7539136411,73911.02381662058,36605333.81555068,2230277424785.537
7259.948098418416,280196.72783201525,171592.3348482733,59186711.91169046,5830671009843.6875
3407.761137957451,160648.8140729422,109747.43818739399,6954746.898042258,80507105388.28174
9617.855606765854,207779.47103438625,308947.30889368174,15499376.824565733,399851861148.04
19878.832048280034,279352.10119956685,296901.4814543143,32751123.295141164,1785346929510.4746
5298.879833870369,63134.31811330037,198307.99770719558,32268676.891754486,1733135267314.5142
11533.036573640456,122723.46417227606,312175.8712195797,27557850.020543262,1264040222988.2246
13707.074348093583,262963.85743455024,294670.05868068314,46547757.79599182,3606348367336.8584
18590.367943007688,278925.69398988184,358169.170822405,21044624.641333673,737144840596.3988
13262.611467859,76010.04508436003,171443.42286525664,27900175.361243892,1295639050976.0007
7545.27802176214,336906.848811944,353642.4381665067,15833515.01084798,417277991035.2247
14217.821270873603,114761.79624627825,395894.72062809474,16713352.774323903,464940872675.60394
5372.499732027216,298189.1925069148,222077.7735991661,21384758.076666042,761165435755.2007
16401.78426579652,178515.75737721083,96993.56097167966,49834359.08866323,4133594409384.191
18953.104832344172,197509.80831921202,182368.07059098373,57325920.04389276,5469809168602.599
5986.999278753739,294687.3010845186,75443.18420875187,20531935.76163804,701665466197.4299
644.5896628002117,219108.36109713625,104717.47203949577,25726898.21874595,1101653606690.3188
9174.963248453292,158873.44090697964,125522.53149413619,27216571.59299866,1232926008079.6267
11669.161435906673,248192.7834144504,272421.9230730211,54852721.58904897,5008024942612.962
18665.234905933674,282841.7072749591,139004.11606369988,14644560.169304164,356963061270.6621
2689.59766043789,198780.7289329267,280741.3429666953,10371386.55603234,179037864193.44113
15173.02226692713,289449.72453427786,234177.61778857338,49336163.137003094,4051360380812.654
12768.420676787591,330655.01225749444,349812.6632946623,23153723.64358152,892302488448.0568
6077.570937332431,315644.278422872,233785.902328411,50685245.671407916,4275956162649.8545
3067.6956199649267,247081.76206680638,199627.91743107137,57058110.22449201,5418821925127.375
8639.471338914169,77660.78572905462,369489.8498275568,32616692.760673672,1770720573373.6328
9534.358320227633,162349.7684818949,352898.0387293529,22651595.44695062,854019792911.8492
14257.55889803979,138299.6031241668,354743.4002084337,22977435.105025884,878766359507.0801
8554.010530050717,40724.42328221739,255394.28509405383,11133844.470297603,206329353755.2364
4408.5434040113805,307846.54693012993,338188.4708310035,37997399.881235845,2403133802465.1025
1494.1572273438926,191423.8426343887,72681.9209347534,16711758.453604547,464851914420.86475
151.04433520923135,242942.23014051098,244522.674632681,7364708.41115177,90278333789.86661
7113.4292125488255,170001.63152408806,334093.19311368006,20043152.990110938,668655607388.3353
9727.03215887926,113734.02604466649,255062.17401388276,47291961.31644421,3722586272591.235
15281.023042865247,282159.864692835,266772.74569227477,16826581.290076435,471261945557.7584
12400.508963704284,64644.841104515115,102428.65488177555,17359557.686474703,501588466874.20953
16354.151227518632,323364.09836659464,369497.66170066816,47224657.88616595,3711998566182.316
3177.7130561360805,75864.25008287905,275170.38149265095,55637588.57500929,5152365970793.576
3524.0328142595595,123342.9918417528,165407.0089512957,14897600.851955367,369405270876.1996
5484.938743650875,65855.91661573673,307610.2389681602,25476900.018956676,1080347307339.7673
9693.311778892345,103961.27672478613,226455.8372427348,23581330.734347075,925564852764.6569
7026.4339806440175,308915.2358563561,113941.62412099147,35972975.3931161,2153886845718.4082
12019.206523907256,316477.9312282667,146857.53922422585,43173422.22343988,3102437869634.658
7708.830861148654,165689.84235917602,53068.19515176255,33035834.133759577,1816522092168.0576
9935.660849327198,138853.6662501394,78005.92825050029,11609733.315049902,224344280800.88052
5280.161493967003,218261.80782144147,90844.13460419879,33616206.6620558,1880908021353.5554
5614.502695739522,248105.24425084767,119736.95315830167,18495736.12870341,569394938940.4297
19481.514971793153,113934.7339607428,101573.25022306113,49413411.539719366,4064056892768.579
10678.05306960436,208577.44235797285,349427.3271923928,55195782.039238304,5070863343188.65
4806.145041673994,194403.445485471,102929.6689356184,45161915.44208716,3394804906663.611
3325.216240760874,131468.6362501692,309193.4976862635,9062262.873516565,136692535180.28745
15150.28093924378,258062.76310453884,277945.060532829,10120184.37358136,170470144625.6151
3415.6779873502446,98108.83710519841,66608.26962808408,59012093.908898905,5796317124711.852
6646.256894195452,282695.25725360436,331022.8072846674,9472493.345972775,149348373675.73706
1441.2780872007004,196095.21091921692,352506.91241725226,55772194.032500386,5177326827005.572
5725.238938172358,291267.5650252982,165712.702921207,47839797.570782855,3809331740357.7725
2711.4429791585453,340514.28349965904,156537.93489815944,27168440.30019571,1228569321909.6306
200.86975923256924,220271.42233435635,378391.13932588097,28774056.347092215,1378073699172.4158
13742.207540558486,72151.74548050786,76387.00370686778,43283405.633242495,3118264481874.5117
5365.808506069867,123257.74542542326,129700.26934009617,36163441.12900895,2176755375319.9883
4778.044061831132,116468.81019496778,308789.5726748476,48753894.99449578,3956295831391.821
2508.9815853150535,288108.2787133082,300583.9022072833,8285243.113705063,114257005071.33092
8778.150403680247,264184.6688178599,241472.83014276274,13922703.309990413,322639774518.9018
18610.2459117955,307341.2029910453,261218.18677207988,6059684.44987743,61118722376.17084
9788.978770650048,146391.26631757716,255550.23532247377,15496647.820925813,399710953817.3725
8817.906373775808,146276.26246891357,320210.3845304267,49730606.522242635,4116400650188.2446
10373.326970033944,212594.7003929936,68469.98462428524,20404532.223153677,692984537852.3208
2269.368480961463,216320.5386054606,217665.61969072596,31938300.34592125,1697828380640.1365
18040.135390947642,139862.91541856434,221951.78716146114,56492078.76745313,5311842862325.092
15973.200385458147,130877.73425270326,250908.9702700612,51826144.594923116,4470621675346.254
11196.960971701794,222387.6181771687,89347.19239281258,9582397.829286674,152833791904.33807
14641.798578396803,191031.43567560834,47184.58879466944,27049233.144593928,1217811527342.841
17379.97549724921,107233.03179426184,336288.0281765279,8323879.640065349,115324981976.75856
14203.8262983651,101187.50494794031,236867.1729693026,33646806.35590292,1884333870819.8042
10471.771068759033,258041.4860275437,347728.7902240801,58953015.58184301,5784717737069.319
13135.258995840912,330724.0298900785,214095.47457817275,9010136.704880772,135124664879.92947
6604.139461002559,284292.35668282374,121497.18704244986,23264063.98494585,900827098638.1149
3240.9961690850528,276164.13712366665,363312.36318737385,28034670.237714212,1308160987819.6592
7328.789463044433,263993.4788608975,371398.5683870859,51427134.60174218,4402048201551.908
11552.37760140721,93426.70674049373,48368.92007454921,22618023.80802282,851489835405.7394
9010.239141554917,269307.3971974075,300577.98622443597,10133077.234429795,170904797003.01172
11445.192766512502,285914.26882096165,357395.70508624543,58173192.02817346,5632690852402.877
1994.8477668196197,327725.92073262756,380554.21322387253,50352656.528389044,4220024044938.63
7698.549592308505,338108.74441443547,95931.1042534073,19991896.980243545,665240030401.2993
18717.912269134875,291941.8173441184,131252.79223443934,13467690.366629027,301895721225.75806
16916.351353275273,227104.45218093068,44424.4915389852,22121928.182307754,814547070241.5367
19238.960528462107,306749.32124335936,200688.19696203727,40501642.69100727,2730331852691.829
9631.971162579217,99017.83750951111,139172.27207156346,51337147.44641068,4386655886860.88
3212.9865930457245,273219.49957565614,277252.76292952144,35403520.18994324,2086234311740.706
19179.650645683214,137102.1542811829,222512.5732048189,8456718.229628893,119035137807.92282
1640.0852103189432,220190.95191128185,340067.70459339966,9536734.630768815,151380900476.813
16223.0834370977,164433.34092428072,235867.82730320864,35401772.85267903,2086028247936.8386
10969.739339700487,265666.15750027983,89680.35219910316,12333624.825472677,253193277993.20633
10270.71036450736,165098.7059733329,279161.7226394898,6064479.167456875,61215347294.98457
5800.691206015128,53044.34985765792,239367.86359979646,42716763.81448491,3037153944655.128
12490.646418373268,348763.1395043194,338399.10880392935,22252691.49112139,824205557507.4658
3236.654741025075,110351.23654989601,211134.05819429806,10423402.234498467,180838064638.97287
12994.304371344906,107752.7263039377,210176.7766898128,21733931.657316502,786225006830.7723
10272.771127184898,255142.63242484423,244999.2168498212,25068524.5140778,1045990725649.1736
12617.402536958782,278360.593219466,154713.87108586048,48934444.4366411,3985652663272.95
11650.068071405403,335146.58521431533,40135.04719526814,59483286.69053067,5889250379454.775
18550.5455484155,189751.02720813436,62721.691067338325,34402975.81892924,1969981537997.0156
19190.51564634528,313891.32173024485,258445.231944292,59012605.597223505,5796418067181.955
12916.926536236773,169134.41729599176,352340.0343317414,19729004.23992805,647859403064.9784
1344.2367696422984,230886.80664068085,270012.93912565295,23497370.429904945,918985883602.4568
1470.7580962389686,36745.953710480535,94345.16026665882,24341714.489332084,986216950604.7474
3215.246156164631,219722.74669689842,362724.410251703,53483259.35609718,4761084193105.074
15083.197216610533,68257.99827704042,141308.9466769291,35192010.76743054,2061381086592.4639
1001.5639623940237,54772.62154342925,352979.4965458657,18821800.485503316,589647834712.5583
4865.803685270252,212084.12307350882,109378.80340130116,33935753.169231884,1916836782991.5664
9655.693205037,96244.9704960792,364561.7395520202,52281759.33032853,4549571640026.976
12286.589958443243,306813.24907429435,105732.8286666109,6419987.0377141535,68602677769.44825
3908.737207688239,296023.95751460973,56682.16574475813,36654917.62939421,2236323569693.547
6200.517378440722,121145.92286652724,391982.48539024533,35827843.180532806,2136542375135.9346
18600.17624366751,189975.07107025397,69903.62627321813,53048235.197590895,4683947111999.051
10970.800104378064,227516.0996998772,89849.10647362276,52730277.42037163,4627966634643.187
3844.6814524118126,76249.69896447366,334138.660215149,10239400.763795132,174509948190.44467
16042.077983989979,154698.56685983905,350648.71827810875,28270226.73785887,1330236406559.0544
19595.58965120264,73542.42486603696,314439.9965083404,44353918.50235111,3274417994983.4785
3826.9988720392016,338501.866073587,305805.1436072058,9813860.417227801,160306667256.56284
5256.00770150323,160354.5689768625,315065.8205142736,24087141.876759708,965696891780.1775
19359.042888378874,210398.47123757054,157920.4606388529,6312034.233190303,66314928558.41134
968.2868787969796,246399.23158044904,306487.9742572967,11148287.761152955,206865267579.6485
11692.53905980221,133909.64952184918,341914.08111003414,42536451.50614478,3011567908845.5083
919.5491337489058,314585.3555599584,230521.01213012674,49765444.54304343,4122170104226.2017
6045.681832514177,141754.88010573728,98342.86893188348,36646178.886151016,2235257281689.0044
2745.9728017855523,42553.59214097723,263610.61457429477,22169013.217351068,818018196778.1663
16831.88315640792,80632.93324904378,74068.42329356812,43196264.582440056,3105721333111.411
5435.526882118764,331019.1443107232,74295.68160053098,23820362.55755715,944423966631.6288
1421.6893226709442,170766.80664663864,169999.18965405854,59008042.62104562,5795521470628.326
18016.354458688747,235345.59570275206,183495.96278608206,41596087.44943984,2879884742952.198
4419.242906330841,206344.93165971915,98455.0282067472,27011404.497299466,1214407720864.8916
2396.076951933895,200107.8887014764,114259.45386533743,32266570.880636144,1732909099045.5706
16749.64757667021,104226.09383938074,341609.11366902984,41069520.33984261,2807433054037.495
4196.135313391899,46949.37497279637,45502.27634683689,34937059.17742553,2031621441466.2515
18589.83187773174,277650.02737729246,66718.91246978003,17795876.947642475,527119597871.6093
11877.252097783032,138743.65056272066,236197.48117208673,56743098.56796637,5359153574391.533
9695.767631913257,45917.38643260243,57921.91632956384,38401394.57276818,2454505947645.306
1207.7088246477956,303154.1455461682,367754.53271486657,17964375.29339038,537149107006.15857
13702.487756970044,66274.22086409293,261444.71601244685,49525742.303498425,4082555519038.824
5299.719007168886,229626.4919707531,186690.8545575661,57266407.43237166,5458458178292.152
18163.827387490717,170212.1532309635,75031.2999553719,21085264.871409956,739994262570.9202
7382.946632421638,56035.60370119213,80920.11755440962,15826666.21359683,416916528221.1703
18770.20970127184,324004.56471168564,126364.57223452536,19288135.725490283,619228464753.419
19826.79128589508,221997.8862339186,300152.572251288,18925960.47335361,596192252761.1099
5258.973539099034,346434.6901350428,83908.2824054228,50092016.61288172,4176448718466.824
7926.784975450595,287664.89340698294,258668.70328730764,25207865.908771,1057651192866.5392
7755.334542090908,315758.4742627304,222335.7978991302,13795067.60992873,316751362032.2046
17205.78283011564,62901.620563451404,258844.93503963912,30810347.93454306,1580022875316.5227
8330.976544168032,97501.30873428467,270305.41363600595,39147191.97889323,2550770415805.346
4709.9044513566805,140235.1561132357,305057.3181444593,16331806.30025143,443955005643.0783
14002.287006097866,327248.2868349198,190802.1677044902,24724764.095838808,1017500464800.5443
19486.003110052825,324693.87015840143,391879.1093939354,7802916.445480578,101341456856.50473
7554.26439014734,56237.74748981513,93343.16199280959,49577482.414767124,4091089975022.231
11734.912519546657,145398.35981996357,68255.36383372571,42016471.98676575,2938388904174.7065
1177.3787987953597,126506.33098376918,339386.98672474537,17231957.971855707,494242104127.6231
15713.388680498532,324016.7278248089,95372.64833296124,33456913.030214697,1863124651999.153
19191.41355331845,101066.42522723808,40590.2888205288,35769595.78894841,2129600665017.1624
4412.728026810654,126893.56687001433,165258.74784745608,50201168.959211186,4194669678840.7905
3813.0568877451715,91946.90066036352,241979.11633709873,24042938.9432759,962155652369.7212
7309.432570524285,124268.97101179215,290843.44749146025,22942713.408932902,876112437342.6727
14795.359679885529,340904.1899450621,142195.48618232855,54362893.40859616,4918982155275.841
13161.670716150162,166139.35590023763,126907.59676780777,26660810.95953493,1183087591528.2932
9337.547774846173,137617.26336646324,291992.0526678669,54605884.43697701,4963054059360.46
16395.582727061224,146007.8735796822,187837.2524796305,10902158.892195264,197831689306.40833
10670.35511976853,90798.33152541785,387584.2394722776,6257011.28335765,65163921476.469635
2883.790733309467,270532.72999105765,143132.91392324225,33170097.179040335,1831317571787.4165
17116.85327754664,151613.22477104908,358444.0542572974,40954607.27538894,2791744630172.3696
6119.474953232648,94752.45191372726,113230.22835532374,18169145.706664536,549464021875.13513
729.3634573092681,322961.52929909225,352074.54566371726,40716509.674923286,2759378438928.091
14676.601241622006,190008.4197971859,284979.0295886012,6917925.849678514,79657110938.43509
15117.862372767187,178096.61061879242,59289.55647686358,42712456.29029409,3036541401555.766
3338.887010093729,320069.662523872,97758.19433100805,34812860.5427671,2017202916456.608
922.7557294386229,58177.20476519856,329525.2385735252,49227450.16820336,4033525438663.3906
12606.776399753093,277288.6112492011,94161.62852043408,31235546.657755077,1623934097453.8113
6537.659975166367,228026.5060051619,347815.90536131104,29884527.89124925,1486493603822.9048
955.9858646164887,335722.16825904127,200172.83677809426,21736000.199970704,786374878883.4917
3812.5196363492396,51217.193112614426,86743.9214280489,29174579.38717724,1416704673096.3826
4016.0255613308414,120943.60386652063,45423.6588511709,30385809.363784604,1536780148233.2556
7728.628952596864,172377.26338404123,385787.4535470919,58524752.081348285,5700976941031.962
17378.092025788294,304613.27437201154,214265.15020385772,14671614.273032703,358283268241.63135
10589.188251510368,328892.8348786749,243432.56184011683,33194137.896327786,1833973270465.2249
14515.474744125928,330470.03419859585,41609.59767439293,53251439.20790298,4719900149765.857
13860.639455889086,182275.0251263739,189495.60846582102,30720842.423324537,1570856176574.5762
6978.6370953855485,335701.8844751499,71210.16714440442,28119061.69606651,1316048401019.8413
5574.4342495767805,297066.13555986097,315905.60419196816,38324353.06566784,2444667792151.3066
409.520117139808,336978.63856443303,328978.94097842,34627568.248340204,1995787089125.8523
15032.524930027914,307689.79994518746,368478.1795808701,26361198.762178864,1156646497091.1511
11763.26060621296,65735.00852879413,88632.90132187151,39536311.50807901,2601731071031.072
1296.2838656852252,37534.07834895341,113513.68654530775,49200531.47984735,4029115162163.3735
5118.277315042438,80393.14826672757,288277.7069002921,14677035.814199993,358547944180.79236
17138.35046504939,273193.8306096105,253929.69524684627,32741627.708588168,1784311770972.5762
8271.58218764198,299784.56169797503,189398.9947610408,59840089.69531902,5960114237042.064
17986.01473888508,340305.8959220746,86133.93219011625,34949381.11875828,2033055105850.9724
16021.82978862904,288553.6252054491,156110.8905753306,58872085.941504575,5768846171578.326
534.9950910607695,175717.83532274302,145075.77372833254,33709884.30536507,1891405614073.4417
